date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202115,SZ,male,948,sex,82213,10123,1.15,12.31,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.506,50.6
202116,SZ,male,2046,sex,82213,12169,2.49,14.8,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.511,51.1
202117,SZ,male,2556,sex,82213,14725,3.11,17.91,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.474,47.4
202118,SZ,male,3140,sex,82213,17865,3.82,21.73,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.5,50
202119,SZ,male,3419,sex,82213,21284,4.16,25.89,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.519,51.9
202120,SZ,male,3183,sex,82213,24467,3.87,29.76,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.525,52.5
202121,SZ,male,2726,sex,82213,27193,3.32,33.08,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.534,53.400000000000006
202122,SZ,male,2279,sex,82213,29472,2.77,35.85,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.533,53.300000000000004
202123,SZ,male,2416,sex,82213,31888,2.94,38.79,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.535,53.5
202124,SZ,male,2337,sex,82213,34225,2.84,41.63,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.533,53.300000000000004
202052,SZ,female,68,sex,78267,68,0.09,0.09,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.687,68.7
202053,SZ,female,106,sex,78267,174,0.14,0.22,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.697,69.69999999999999
202101,SZ,female,431,sex,78267,605,0.55,0.77,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.673,67.30000000000001
202102,SZ,female,532,sex,78267,1137,0.68,1.45,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.65,65
202103,SZ,female,747,sex,78267,1884,0.95,2.41,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.569,56.89999999999999
202104,SZ,female,431,sex,78267,2315,0.55,2.96,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.491,49.1
202105,SZ,female,616,sex,78267,2931,0.79,3.74,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.487,48.699999999999996
202106,SZ,female,735,sex,78267,3666,0.94,4.68,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.489,48.9
202107,SZ,female,751,sex,78267,4417,0.96,5.64,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.465,46.5
202108,SZ,female,743,sex,78267,5160,0.95,6.59,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.505,50.5
202109,SZ,female,624,sex,78267,5784,0.8,7.39,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.461,46.1
202110,SZ,female,1115,sex,78267,6899,1.42,8.81,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.523,52.300000000000004
202111,SZ,female,731,sex,78267,7630,0.93,9.75,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.521,52.1
202112,SZ,female,729,sex,78267,8359,0.93,10.68,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.485,48.5
202113,SZ,female,721,sex,78267,9080,0.92,11.6,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.501,50.1
202114,SZ,female,603,sex,78267,9683,0.77,12.37,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.475,47.5
202115,SZ,female,924,sex,78267,10607,1.18,13.55,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.494,49.4
202116,SZ,female,1957,sex,78267,12564,2.5,16.05,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.489,48.9
202117,SZ,female,2834,sex,78267,15398,3.62,19.67,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.526,52.6
202118,SZ,female,3136,sex,78267,18534,4.01,23.68,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.5,50
202119,SZ,female,3173,sex,78267,21707,4.05,27.73,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.481,48.1
202120,SZ,female,2875,sex,78267,24582,3.67,31.41,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.475,47.5
202121,SZ,female,2380,sex,78267,26962,3.04,34.45,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.466,46.6
202122,SZ,female,1995,sex,78267,28957,2.55,37,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.467,46.7
202123,SZ,female,2097,sex,78267,31054,2.68,39.68,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.465,46.5
202124,SZ,female,2047,sex,78267,33101,2.62,42.29,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.467,46.7
202052,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202053,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202101,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202102,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202103,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202104,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202105,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202106,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202107,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202108,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202109,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202110,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202111,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202112,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202113,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202114,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202115,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202116,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202117,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202118,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202119,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202120,SZ,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202121,SZ,unknown,1,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202122,SZ,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202123,SZ,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202124,SZ,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202052,TG,male,13,sex,140885,13,0.01,0.01,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.722,72.2
202053,TG,male,129,sex,140885,142,0.09,0.1,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.471,47.099999999999994
202101,TG,male,237,sex,140885,379,0.17,0.27,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.299,29.9
202102,TG,male,306,sex,140885,685,0.22,0.49,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.375,37.5
202103,TG,male,884,sex,140885,1569,0.63,1.11,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.442,44.2
202104,TG,male,1551,sex,140885,3120,1.1,2.21,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.431,43.1
202105,TG,male,1747,sex,140885,4867,1.24,3.45,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.486,48.6
202106,TG,male,1994,sex,140885,6861,1.42,4.87,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.487,48.699999999999996
202107,TG,male,874,sex,140885,7735,0.62,5.49,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.488,48.8
202108,TG,male,532,sex,140885,8267,0.38,5.87,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.49,49
202109,TG,male,280,sex,140885,8547,0.2,6.07,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.453,45.300000000000004
202110,TG,male,642,sex,140885,9189,0.46,6.52,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.466,46.6
202111,TG,male,1426,sex,140885,10615,1.01,7.53,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.522,52.2
202112,TG,male,1869,sex,140885,12484,1.33,8.86,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.494,49.4
202113,TG,male,2502,sex,140885,14986,1.78,10.64,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.495,49.5
202114,TG,male,2528,sex,140885,17514,1.79,12.43,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.469,46.9
202115,TG,male,2656,sex,140885,20170,1.89,14.32,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.499,49.9
202116,TG,male,2833,sex,140885,23003,2.01,16.33,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.478,47.8
202117,TG,male,4043,sex,140885,27046,2.87,19.2,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.445,44.5
202118,TG,male,4402,sex,140885,31448,3.12,22.32,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.489,48.9
202119,TG,male,4712,sex,140885,36160,3.34,25.67,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.49,49
202120,TG,male,4732,sex,140885,40892,3.36,29.03,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.517,51.7
202121,TG,male,6057,sex,140885,46949,4.3,33.32,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.542,54.2
202122,TG,male,7044,sex,140885,53993,5,38.32,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.558,55.800000000000004
202123,TG,male,7123,sex,140885,61116,5.06,43.38,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.551,55.1
202124,TG,male,1364,sex,140885,62480,0.97,44.35,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.552,55.2
202052,TG,female,5,sex,138662,5,0,0,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.278,27.800000000000004
202053,TG,female,145,sex,138662,150,0.1,0.11,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.529,52.900000000000006
202101,TG,female,555,sex,138662,705,0.4,0.51,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.701,70.1
202102,TG,female,509,sex,138662,1214,0.37,0.88,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.625,62.5
202103,TG,female,1114,sex,138662,2328,0.8,1.68,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.558,55.800000000000004
202104,TG,female,2044,sex,138662,4372,1.47,3.15,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.569,56.89999999999999
202105,TG,female,1846,sex,138662,6218,1.33,4.48,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.514,51.4
202106,TG,female,2099,sex,138662,8317,1.51,6,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.513,51.300000000000004
202107,TG,female,918,sex,138662,9235,0.66,6.66,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.512,51.2
202108,TG,female,554,sex,138662,9789,0.4,7.06,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.51,51
202109,TG,female,338,sex,138662,10127,0.24,7.3,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.547,54.7
202110,TG,female,736,sex,138662,10863,0.53,7.83,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.534,53.400000000000006
202111,TG,female,1305,sex,138662,12168,0.94,8.78,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.478,47.8
202112,TG,female,1915,sex,138662,14083,1.38,10.16,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.506,50.6
202113,TG,female,2554,sex,138662,16637,1.84,12,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.505,50.5
202114,TG,female,2858,sex,138662,19495,2.06,14.06,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.531,53.1
202115,TG,female,2670,sex,138662,22165,1.93,15.98,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.501,50.1
202116,TG,female,3088,sex,138662,25253,2.23,18.21,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.522,52.2
202117,TG,female,5044,sex,138662,30297,3.64,21.85,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.555,55.50000000000001
202118,TG,female,4599,sex,138662,34896,3.32,25.17,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.511,51.1
202119,TG,female,4904,sex,138662,39800,3.54,28.7,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.51,51
202120,TG,female,4415,sex,138662,44215,3.18,31.89,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.483,48.3
202121,TG,female,5122,sex,138662,49337,3.69,35.58,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.458,45.800000000000004
202122,TG,female,5578,sex,138662,54915,4.02,39.6,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.442,44.2
202123,TG,female,5816,sex,138662,60731,4.19,43.8,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.449,44.9
202124,TG,female,1108,sex,138662,61839,0.8,44.6,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.448,44.800000000000004
202052,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202053,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202101,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202102,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202103,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202104,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202105,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202106,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202107,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202108,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202109,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202110,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202111,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202112,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202113,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202114,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202115,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202116,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202117,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202118,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202119,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202120,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202121,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202122,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202123,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202124,TG,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202052,TI,male,0,sex,171141,0,0,0,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,NA,NA
202053,TI,male,1,sex,171141,1,0,0,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.5,50
202101,TI,male,2114,sex,171141,2115,1.24,1.24,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.309,30.9
202102,TI,male,895,sex,171141,3010,0.52,1.76,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.333,33.300000000000004
202103,TI,male,989,sex,171141,3999,0.58,2.34,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.4,40
202104,TI,male,2628,sex,171141,6627,1.54,3.87,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.393,39.300000000000004
202105,TI,male,472,sex,171141,7099,0.28,4.15,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.353,35.3
202106,TI,male,733,sex,171141,7832,0.43,4.58,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.424,42.4
202107,TI,male,186,sex,171141,8018,0.11,4.69,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.392,39.2
202108,TI,male,189,sex,171141,8207,0.11,4.8,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.561,56.10000000000001
202109,TI,male,903,sex,171141,9110,0.53,5.32,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.54,54
202110,TI,male,1847,sex,171141,10957,1.08,6.4,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.495,49.5
202111,TI,male,1895,sex,171141,12852,1.11,7.51,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.469,46.9
202112,TI,male,3414,sex,171141,16266,1.99,9.5,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.475,47.5
202113,TI,male,3514,sex,171141,19780,2.05,11.56,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.5,50
202114,TI,male,2314,sex,171141,22094,1.35,12.91,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.496,49.6
202115,TI,male,3736,sex,171141,25830,2.18,15.09,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.47,47
202116,TI,male,6063,sex,171141,31893,3.54,18.64,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.441,44.1
202117,TI,male,6440,sex,171141,38333,3.76,22.4,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.395,39.5
202118,TI,male,6966,sex,171141,45299,4.07,26.47,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.446,44.6
202119,TI,male,5615,sex,171141,50914,3.28,29.75,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.495,49.5
202120,TI,male,6005,sex,171141,56919,3.51,33.26,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.483,48.3
202121,TI,male,4620,sex,171141,61539,2.7,35.96,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.504,50.4
202122,TI,male,6242,sex,171141,67781,3.65,39.61,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.528,52.800000000000004
202123,TI,male,5752,sex,171141,73533,3.36,42.97,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.525,52.5
202124,TI,male,7209,sex,171141,80742,4.21,47.18,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.523,52.300000000000004
202052,TI,female,0,sex,180350,0,0,0,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,NA,NA
202053,TI,female,1,sex,180350,1,0,0,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.5,50
202101,TI,female,4733,sex,180350,4734,2.62,2.62,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.691,69.1
202102,TI,female,1792,sex,180350,6526,0.99,3.62,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.667,66.7
202103,TI,female,1484,sex,180350,8010,0.82,4.44,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.6,60
202104,TI,female,4058,sex,180350,12068,2.25,6.69,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.607,60.699999999999996
202105,TI,female,864,sex,180350,12932,0.48,7.17,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.647,64.7
202106,TI,female,996,sex,180350,13928,0.55,7.72,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.576,57.599999999999994
202107,TI,female,289,sex,180350,14217,0.16,7.88,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.608,60.8
202108,TI,female,148,sex,180350,14365,0.08,7.97,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.439,43.9
202109,TI,female,770,sex,180350,15135,0.43,8.39,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.46,46
202110,TI,female,1887,sex,180350,17022,1.05,9.44,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.505,50.5
202111,TI,female,2145,sex,180350,19167,1.19,10.63,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.531,53.1
202112,TI,female,3768,sex,180350,22935,2.09,12.72,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.525,52.5
202113,TI,female,3508,sex,180350,26443,1.95,14.66,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.5,50
202114,TI,female,2352,sex,180350,28795,1.3,15.97,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.504,50.4
202115,TI,female,4212,sex,180350,33007,2.34,18.3,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.53,53
202116,TI,female,7696,sex,180350,40703,4.27,22.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.559,55.900000000000006
202117,TI,female,9846,sex,180350,50549,5.46,28.03,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.605,60.5
202118,TI,female,8666,sex,180350,59215,4.81,32.83,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.554,55.400000000000006
202119,TI,female,5724,sex,180350,64939,3.17,36.01,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.505,50.5
202120,TI,female,6430,sex,180350,71369,3.57,39.57,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.517,51.7
202121,TI,female,4554,sex,180350,75923,2.53,42.1,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.496,49.6
202122,TI,female,5574,sex,180350,81497,3.09,45.19,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.472,47.199999999999996
202123,TI,female,5196,sex,180350,86693,2.88,48.07,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.475,47.5
202124,TI,female,6573,sex,180350,93266,3.64,51.71,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0.477,47.699999999999996
202052,TI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,NA,NA
202053,TI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202101,TI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202102,TI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202103,TI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202104,TI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202105,TI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
202106,TI,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-06-25_09-42-12,detailed,0,0
